time_s,channel,id,dlc,data
9.531784,B,0x266,8,0000012200008801
9.531790,B,0x1E5,8,02AC0400000040D8
9.531795,B,0x2C1,8,0205060000D09201
9.531800,B,0x2E1,8,6580080053C8336A
9.532508,A,0x2E1,8,6580080053C8336A
9.532529,B,0x37A,8,D20C000101000000
9.532534,B,0x102,8,22B38804964EA109
9.532539,B,0x129,8,D2211C200020FF3F
9.533508,A,0x129,8,D2211C200020FF3F
9.533633,A,0x677,8,63E4616B514CE02E
9.533653,B,0x401,8,0C2A4D824D825182
9.533658,B,0x677,8,63E4616B514CE02E
9.534403,B,0x243,8,0300000006400300
9.535496,A,0x051,3,DE640A
9.535517,B,0x7AA,8,0C0000000000003C
9.536508,A,0x370,8,91FF080320152467
9.536528,B,0x553,8,00000000000090E8
9.536533,B,0x3A2,8,0100300000D0AA00
9.537403,B,0x2F1,8,0FF22AAF96633900
9.538508,A,0x221,8,60545515545111F7
9.538528,B,0x221,8,60545515545111F7
9.538533,B,0x545,8,02001000000050AC
9.538538,B,0x79F,1,46
9.538543,B,0x359,8,8C3F00000200001C
9.539499,A,0x488,4,401402E2
9.539519,B,0x122,8,0100020000000000
9.539524,B,0x261,8,00102C00124D4009
9.539529,B,0x20E,2,1707
9.540508,A,0x261,8,00102C00124D4009
9.540622,A,0x031,3,F75402
9.540643,B,0x118,8,F461320000480000
9.540648,B,0x132,6,908CE5FF0440
9.540653,B,0x266,8,0000012200008801
9.540658,B,0x108,8,190000020001000D
9.540663,B,0x257,8,6B411F0002A00F01
9.541508,A,0x052,8,91FF080320142466
9.541633,A,0x131,8,16000800014045D6
9.541654,B,0x126,5,01B01D00F5
9.541659,B,0x1D8,8,2900000000006062
9.541664,B,0x128,4,8000DB0A
9.541669,B,0x1E5,8,02AC0400000060F8
9.542508,A,0x141,8,4E00DCFF190047CB
9.542633,A,0x175,8,00000000000030A6
9.542759,A,0x145,8,5E43002FA4000200
9.542887,A,0x185,8,00000000000034BA
9.542909,B,0x1D6,8,020804004A045C05
9.542914,B,0x268,5,0101FD00C3
9.542919,B,0x383,8,97184F000A30A000
9.542924,B,0x279,8,A5300D01A4056202
9.542930,B,0x129,8,9B221C200020FF3F
9.542934,B,0x2B6,3,003000
9.542939,B,0x229,3,F90700
9.543508,A,0x129,8,9B221C200020FF3F
9.543624,A,0x249,4,E20A0000
9.543645,B,0x395,8,010F134C0000067B
9.543650,B,0x249,4,E20A0000
9.543655,B,0x397,8,000000D81D000008
9.544496,A,0x219,3,0A799E
9.544517,B,0x54F,8,1000000000000000
9.544522,B,0x263,8,030000000000004D
9.545508,A,0x102,8,22B38804964EA109
9.545620,A,0x240,2,B472
9.545734,A,0x051,3,92650A
9.545755,B,0x2D2,8,572A1B50C409D514
9.545760,B,0x252,8,BA24E44B00FC0F00
9.545765,B,0x212,8,5904000081FF7731
9.545770,B,0x292,8,BE67DFFCF0010000
9.546508,A,0x370,8,91FF080420152569
9.546528,B,0x2F2,2,1201
9.546533,B,0x272,8,06000F7908201920
9.546539,B,0x201,8,02D000402600B839
9.548288,A,0x2E1,8,1021040012002008
9.548433,A,0x257,8,6B411F0002A00F01
9.548477,B,0x2E1,8,1021040012002008
9.548482,B,0x423,7,00000000080000
9.548488,B,0x3F5,8,0000140884040000
9.550215,A,0x3F5,8,0000140884040000
9.550361,A,0x052,8,91FF080220142566
9.550497,A,0x258,8,03000000000470D1
9.550551,B,0x132,6,8F8CE4FFFD3F
9.551311,B,0x401,8,0D2A538255825182
9.551354,B,0x118,8,F562320000480000
9.551360,B,0x7D5,8,2B00000000000000
9.551366,B,0x1D8,8,2900000000008082
9.551372,B,0x315,8,104C4C4A504DD07D
9.552824,A,0x108,8,1B0200020001000D
9.556233,A,0x129,8,8C231C200020FF3F
9.556481,A,0x209,8,07C2FFFFFFFFFF3F
9.556813,A,0x370,8,91FF080320152669
9.556939,A,0x118,8,F562320000480000
9.556979,B,0x266,8,0000012200008801
9.556984,B,0x113,3,010300
9.556989,B,0x1E5,8,02AC040000000098
9.556994,B,0x2C1,8,0B1FFF0000000000
9.556999,B,0x315,8,014D4D004B000000
9.557004,B,0x129,8,8C231C200020FF3F
9.557010,B,0x315,8,0200FFFFFFFF0000
9.557019,B,0x39A,8,FCF6AE56F3D2C22A
9.557024,B,0x282,8,447CF10500141324
9.557029,B,0x315,8,FBFFFBFFFB0FC004
9.557034,B,0x3A1,8,6987326F3D0030BE
9.557040,B,0x243,8,045821FAFD7F575D
9.557045,B,0x2C3,8,5503A806000012A5
9.557050,B,0x315,8,04FFFFFFFF4C4D49
9.557055,B,0x3C2,8,0055555500005945
9.557060,B,0x3B6,8,8610DC01000080AC
9.557065,B,0x3C2,8,0055555500005A45
9.557070,B,0x261,8,3118D8001C4B5A10
9.557076,B,0x381,8,1800000000000000
9.557081,B,0x3D5,8,4C4C4C4C4C330238
9.557086,B,0x3E2,7,0400000100F000
9.557091,B,0x3FE,8,7838C410430C011B
9.557096,B,0x7D5,8,2C00000000000000
9.557101,B,0x5D7,5,506E050002
9.557106,B,0x7D5,8,3200000000000000
9.558029,B,0x335,8,1100000000000000
9.558042,B,0x7D7,8,3201000000000000
9.558049,B,0x3A7,8,0000000000000000
9.558055,B,0x7D5,8,42F800B400002700
9.558493,B,0x3B5,8,0000000000000000
9.558498,B,0x7D5,8,43B8BFB0B63B0000
9.559550,A,0x488,4,401403E3
9.559586,B,0x3C5,8,0000000000000000
9.559591,B,0x7D5,8,44904E6655480042
9.559596,B,0x219,7,04747400000000
9.559601,B,0x2D1,2,FF01
9.559606,B,0x3E5,8,0000000000000000
9.560497,A,0x031,3,6F5602
9.560622,A,0x118,8,F663320000480000
9.560747,A,0x108,8,1B0300020000000D
9.560769,B,0x118,8,F663320000480000
9.560774,B,0x132,6,8C8CE4FF0040
9.560779,B,0x1F8,4,00000000
9.560784,B,0x266,8,0000012200008801
9.560789,B,0x367,8,0000000000000000
9.561508,A,0x131,8,1400FF7F0640656F
9.561633,A,0x052,8,91FF080320142668
9.561759,A,0x101,8,110003000240358D
9.561887,A,0x111,8,540085FFFCFF371C
9.561908,B,0x1D8,8,290000000000A0A2
9.561914,B,0x368,8,0000000000000000
9.561919,B,0x257,8,6C421F0002A00F01
9.561924,B,0x36B,8,0000000000000000
9.561929,B,0x1E5,8,02AC0400000020B8
9.562508,A,0x141,8,5100C8FF090067CA
9.562633,A,0x145,8,5F44002FA4000200
9.562654,B,0x2E3,7,09000000010000
9.562659,B,0x36E,8,0000000000000000
9.562664,B,0x129,8,A7241C200120FF3F
9.563508,A,0x175,8,00000000000040B6
9.563633,A,0x185,8,00000000000044CA
9.563654,B,0x719,8,0E28020015060014
9.563659,B,0x743,1,22
9.563664,B,0x7D5,8,464A4A4A4A474A4A
9.563669,B,0x2E1,8,396D3FB21F291800
9.563674,B,0x7D5,8,484A49800980525A
9.564508,A,0x2E1,8,396D3FB21F291800
9.564633,A,0x2B9,8,140050A778BA372F
9.564654,B,0x263,8,04000000C0240000
9.564659,B,0x45A,8,0108F87F02000003
9.564664,B,0x22A,4,00008916
9.564669,B,0x7F4,1,01
9.564674,B,0x7FF,8,06043500043012C8
9.565501,A,0x39D,5,285F012800
9.565615,A,0x051,3,0A670A
9.565637,B,0x318,8,1A06230A121C5FF5
9.565643,B,0x458,7,020B4000000000
9.565648,B,0x79F,1,46
9.565653,B,0x234,8,3530035E7905A07F
9.565658,B,0x39D,5,285F012800
9.566508,A,0x257,8,6C421F0002A00F01
9.566634,A,0x370,8,91FF08032015276A
9.566654,B,0x797,4,451D908D
9.566659,B,0x2F9,8,D0FB072000000000
9.567508,A,0x383,8,60FCFF02000030AA
9.567528,B,0x289,8,B0080442A5003D0F
9.569508,A,0x3FE,8,144000080000E13E
9.569529,B,0x3A2,8,2227008021000000
9.569534,B,0x441,8,3201DCE160000DC6
9.570497,A,0x031,3,235702
9.570622,A,0x052,8,91FF080220142768
9.570642,B,0x3AE,8,144000080000E13E
9.570647,B,0x225,4,55557A0A
9.570653,B,0x132,6,998CE4FF0440
9.570658,B,0x401,8,0E2A608257825C82
9.570663,B,0x118,8,F764320000480000
9.571508,A,0x108,8,1C0400020000000D
9.571633,A,0x118,8,F764320000480000
9.571654,B,0x1D8,8,290000000000C0C2
9.571659,B,0x273,8,81A1100014003012
9.571665,B,0x266,8,0000012200008801
9.571670,B,0x1E5,8,02AC0400000040D8
9.571675,B,0x201,8,03D0004026009839
9.572508,A,0x3FD,8,0100060021081280
9.572633,A,0x261,8,7230FF0780586311
9.572654,B,0x261,8,7230FF0780586311
9.572659,B,0x294,8,14C3400000000000
9.572664,B,0x2C1,8,040010000D111212
9.572669,B,0x129,8,1D251C200020FF3F
9.573508,A,0x129,8,1D251C200020FF3F
9.573528,B,0x3E8,8,0600000000000000
9.573533,B,0x3FD,8,0100060021081280
9.573538,B,0x3F9,8,0600000000000000
9.574403,B,0x421,7,F0150000002048
9.574408,B,0x443,6,6C01FF030000
9.574413,B,0x243,8,00FCCF0C9E244D29
9.574418,B,0x461,8,0900000000000000
9.575508,A,0x677,8,04450A230F1A0F02
9.575622,A,0x051,3,A9680A
9.575643,B,0x4E2,8,01E405000000A823
9.575648,B,0x545,8,70024090B21C6BC5
9.575653,B,0x677,8,04450A230F1A0F02
9.575658,B,0x718,7,047A3C4E4C4800
9.575664,B,0x2A7,8,3DA0800307A00581
9.575669,B,0x789,4,5519A010
9.576508,A,0x370,8,91FF08042015286C
9.576528,B,0x283,6,000000000000
9.576533,B,0x295,8,2B48000000000009
9.577403,B,0x2A6,8,D500FF1F00000000
9.578403,B,0x79F,1,46
9.579403,B,0x142,8,0100400A00210000
9.579408,B,0x2C7,8,00000000004647FF
9.580508,A,0x259,8,D3C00225CA8CD03B
9.580618,A,0x419,1,00
9.580734,A,0x488,4,401404E4
9.580755,B,0x22B,8,FFFFFFFFFFFFFFFF
9.580760,B,0x118,8,F865320000480000
9.580765,B,0x132,6,9A8CE4FF0440
9.580770,B,0x25B,8,D3C00225CA8CD03B
9.580775,B,0x20E,2,1000
9.580780,B,0x266,8,0000012200008801
9.581508,A,0x052,8,91FF080220142869
9.581633,A,0x131,8,00000400044085FF
9.581759,A,0x101,8,110004000240459E
9.581887,A,0x141,8,1A00ECFFEFFF87BC
9.581908,B,0x2E1,8,0297A7021D6A0000
9.581913,B,0x1D8,8,290000000000E0E2
9.581919,B,0x339,8,0241020000064005
9.581924,B,0x257,8,6D431F0002A00F01
9.581929,B,0x419,1,00
9.582508,A,0x2E1,8,0297A7021D6A0000
9.582633,A,0x145,8,6045002FA4000200
9.582654,B,0x1E5,8,02AC0400000060F8
9.582659,B,0x3C0,8,0600000000000000
9.582664,B,0x129,8,C7261C200020FF3F
9.582669,B,0x2A1,6,0900983A0001
9.583508,A,0x129,8,C7261C200020FF3F
9.583626,A,0x3CB,5,0000000000
9.583751,A,0x175,8,00000000000050C6
9.583772,B,0x3C8,8,0000000000000000
9.583777,B,0x552,8,000000000000A0F7
9.583782,B,0x7A8,8,94FDF16300008200
9.584496,A,0x219,3,0B799F
9.584517,B,0x263,8,C87D8506A04F5F1F
9.584522,B,0x2B3,8,E4DFBF8206010180
9.585494,A,0x240,2,B674
9.585609,A,0x051,3,E5690A
9.586508,A,0x370,8,91FF08032015296C
9.586622,A,0x27D,3,010484
9.586642,B,0x228,8,031154408000A4F6
9.587508,A,0x257,8,6D431F0002A00F01
9.587631,A,0x420,7,2801404B000007
9.587756,A,0x261,8,7B581600004074CB
9.587776,B,0x1F9,8,0000000000000000
9.587782,B,0x261,8,7B581600004074CB
9.587787,B,0x221,8,6105555501022056
9.587793,B,0x420,7,2801404B000007
9.588508,A,0x221,8,6105555501022056
9.588633,A,0x310,8,0000000000000000
9.588747,A,0x3E0,3,000000
9.588768,B,0x103,8,22B34804B23A2132
9.588773,B,0x422,6,720604000000
9.588778,B,0x5CF,3,6BAAA7
9.589403,B,0x788,8,01000000FFA13816
9.590496,A,0x031,3,CC5902
9.590622,A,0x052,8,91FF08032014296B
9.590643,B,0x132,6,9C8CE3FFFC3F
9.590648,B,0x372,8,057A7B0D00000000
9.590653,B,0x401,8,0F2A60825A825582
9.590658,B,0x118,8,F966320000480000
9.591508,A,0x108,8,1E0600020000000D
9.591633,A,0x141,8,1900CBFF140097D0
9.591758,A,0x118,8,F966320000480000
9.591779,B,0x1D8,8,2900000000000002
9.591787,B,0x266,8,0000012200008801
9.591793,B,0x1E5,8,02AC040000000098
9.591798,B,0x2C1,8,C8607E00008A0207
9.591803,B,0x381,8,D912003700000000
9.592403,B,0x129,8,D0271C200020FF3F
9.593508,A,0x129,8,D0271C200020FF3F
9.593624,A,0x249,4,280B0000
9.593645,B,0x249,4,280B0000
9.593650,B,0x7B8,8,B1DA02610400909C
9.594508,A,0x209,8,08C3FFFFFFFFFF3F
9.594528,B,0x123,8,0100020000010000
9.594533,B,0x243,8,01FC562551007272
9.594538,B,0x119,4,00000000
9.595496,A,0x051,3,316A0A
9.595517,B,0x2C2,8,5563A906000012A5
9.595522,B,0x2E1,8,FB191ABBAF230B00
9.596508,A,0x2E1,8,FB191ABBAF230B00
9.596633,A,0x370,8,91FF080320152A6D
9.596653,B,0x288,8,031154408000B466
9.596658,B,0x201,8,00575300006435FE
9.598508,A,0x567,8,0500128800A02401
9.598528,B,0x79F,1,46
9.598533,B,0x75D,8,52A1AC68C0D57440
9.598538,B,0x21D,8,0400350000000000
9.598543,B,0x41D,1,00
9.599403,B,0x25D,8,3641012A04F00000
9.600527,A,0x3FE,8,144000080000F04D
9.600652,A,0x5D9,8,5000030000000000
9.600762,A,0x409,1,00
9.600878,A,0x488,4,401405E5
9.600917,B,0x118,8,FA67320000480000
9.600922,B,0x266,8,0000012200008801
9.600928,B,0x132,6,A18CE2FFFD3F
9.600933,B,0x257,8,6E441F0002A00F01
9.600939,B,0x3A3,8,0CD000005806300C
9.600944,B,0x1D8,8,2900000000002022
9.601498,A,0x031,3,185A02
9.601623,A,0x052,8,91FF080320142A6C
9.601749,A,0x111,8,38008BFFECFF5716
9.601770,B,0x1E5,8,02AC0400000020B8
9.601775,B,0x2E8,8,021100000E80E06B
9.601780,B,0x3AE,8,144000080000F04D
9.601785,B,0x409,1,00
9.602508,A,0x131,8,F6FFFEFF0240A50B
9.602633,A,0x141,8,1500EFFFFCFFA7E7
9.602758,A,0x155,8,00000000AA036063
9.602779,B,0x439,8,0000000000382201
9.602784,B,0x3A2,8,60C672921D80CD70
9.602789,B,0x129,8,07281C200020FF3F
9.603508,A,0x175,8,00000000000060D6
9.603633,A,0x185,8,00000000000064EA
9.603759,A,0x129,8,07281C200020FF3F
9.603780,B,0x798,8,BA84764C3C01A089
9.603785,B,0x261,8,C400D857024084E7
9.603790,B,0x211,6,9311710D00F1
9.603795,B,0x3A1,8,E44E00CA006C426A
9.604508,A,0x261,8,C400D857024084E7
9.604633,A,0x103,8,22B34804B23A2132
9.604654,B,0x263,8,D97D8D0EB84F1F1F
9.604659,B,0x3A8,8,004D007F00000000
9.604664,B,0x3C2,8,2955000000000080
9.604669,B,0x474,5,4B8AFCFF03
9.605525,A,0x2B9,8,170050A778BA5752
9.605639,A,0x051,3,7D6B0A
9.605765,A,0x239,8,0000647D7D7DF070
9.605887,A,0x34B,6,FEFEFEFEFE01
9.605914,B,0x400,7,00E0FBBEEFFB00
9.605919,B,0x545,8,01000000001070CB
9.605925,B,0x6E8,8,783F002900000000
9.605931,B,0x393,8,060015A108201920
9.606501,A,0x38B,5,FEFEFEFEFE
9.606619,A,0x39D,5,1950012800
9.606745,A,0x3C2,8,2955000000000080
9.606765,B,0x39D,5,1950012800
9.608508,A,0x257,8,6E441F0002A00F01
9.608528,B,0x448,6,000010100000
9.609503,A,0x25D,6,0000FE004000
9.609524,B,0x344,8,0000000000000047
9.609529,B,0x554,7,D4245D151CC000
9.610497,A,0x031,3,545B02
9.610622,A,0x052,8,91FF080320142B6D
9.610748,A,0x2E8,8,021100000E80E06B
9.610769,B,0x6D4,8,0A01F333FC000900
9.610774,B,0x132,6,9E8CE4FF0240
9.610779,B,0x2A8,8,029100000E80F0BB
9.610784,B,0x386,8,0000000000000000
9.610789,B,0x118,8,FB68320000480000
9.611508,A,0x108,8,200800020000000D
9.611633,A,0x118,8,FB68320000480000
9.611759,A,0x141,8,2400E4FFE9FFB7E8
9.611779,B,0x3A0,8,00000000000001F0
9.611784,B,0x1D8,8,2900000000004042
9.611789,B,0x1FA,3,000000
9.611794,B,0x266,8,0000012200008801
9.612403,B,0x2C1,8,212B0D0A02000000
9.612408,B,0x1E5,8,02AC0400000040D8
9.612413,B,0x20C,8,FEF83716BE80180A
9.614296,A,0x129,8,52291C200020FF3F
9.614584,A,0x383,8,60FCFF02000040BA
9.615456,A,0x2E1,8,0400008048442612
9.615600,A,0x35D,8,0200000000000000
9.616624,A,0x051,3,846C0A
9.616777,A,0x340,8,0200000010000000
9.620633,A,0x370,8,91FF080320152C6F
9.622398,A,0x2A8,8,029100000E8000CB
9.623302,A,0x118,8,FC69320000480000
9.623576,A,0x155,8,00000000AA037073
9.623702,A,0x129,8,8D2A1C200020FF3F
9.623743,B,0x129,8,52291C200020FF3F
9.623748,B,0x2E1,8,0400008048442612
9.623754,B,0x384,8,0000000000000000
9.623759,B,0x380,8,0000000000000000
9.623764,B,0x401,8,102A57825C825A82
9.623769,B,0x677,8,983DF4A878408902
9.623774,B,0x243,8,0244011106100000
9.623779,B,0x45A,8,A4C5C5C55F353256
9.623784,B,0x719,8,0C400F0050002000
9.623789,B,0x7B5,3,000000
9.623794,B,0x7B5,3,010000
9.623799,B,0x7AA,8,C0E38E3D00088829
9.623804,B,0x7B5,3,020000
9.623810,B,0x234,8,5FE103804300B455
9.623815,B,0x340,8,0200000010000000
9.623820,B,0x7B5,3,030000
9.623825,B,0x428,6,000000100000
9.623830,B,0x379,8,0B0000000000190A
9.623835,B,0x79F,1,46
9.623840,B,0x4E3,8,01DA060000002829
9.623845,B,0x242,3,551586
9.623876,B,0x261,8,F52421CA9A42909E
9.623882,B,0x441,8,140687003200104C
9.623887,B,0x118,8,FC69320000480000
9.623893,B,0x132,6,A48CE5FF0140
9.623899,B,0x20E,2,1101
9.623904,B,0x266,8,0000012200008801
9.623910,B,0x61D,8,030035B432AF0000
9.623916,B,0x1D8,8,2900000000006062
9.623922,B,0x6A2,5,0000000000
9.623928,B,0x257,8,6F451F0002A00F01
9.623933,B,0x201,8,01083801600381C4
9.623939,B,0x343,8,0093608EB3008000
9.625036,A,0x219,3,0C79A0
9.625075,B,0x263,8,0200000000000000
9.625080,B,0x139,1,00
9.625943,A,0x051,3,C86D0A
9.626059,A,0x240,2,B876
9.626116,B,0x360,8,0100000000001000
9.626121,B,0x78A,8,010001000C5D185D
9.626508,A,0x370,8,91FF080320152D70
9.626528,B,0x241,7,42429C90104700
9.627508,A,0x257,8,6F451F0002A00F01
9.627528,B,0x682,8,0000004005079099
9.627533,B,0x2E1,8,6580080053C8336A
9.628508,A,0x2E1,8,6580080053C8336A
9.628528,B,0x295,8,9600A1FF0000000A
9.628533,B,0x2C4,8,169AB00200000001
9.628538,B,0x204,8,010000FF00000010
9.628544,B,0x310,8,0A010D2008008700
9.628549,B,0x264,6,2E000000A000
9.629403,B,0x381,8,1A11110000000000
9.629408,B,0x224,8,0408004819011008
9.629413,B,0x142,8,2800026000000100
9.630496,A,0x031,3,E15D02
9.630622,A,0x3C3,8,00000000004540F5
9.630743,A,0x2B5,6,14060E0E3001
9.630767,B,0x22B,8,FFFFFFFFFFFFFFFF
9.630772,B,0x2B4,6,14060E0E3001
9.630777,B,0x132,6,9D8CE4FF0240
9.630782,B,0x3C3,8,00000000004540F5
9.630787,B,0x3E3,4,04000000
9.630792,B,0x118,8,FD6A320000480000
9.630798,B,0x1D8,8,2900000000008082
9.631508,A,0x118,8,FD6A320000480000
9.631633,A,0x131,8,1D0004800240D5EA
9.631653,B,0x266,8,0000012200008801
9.631659,B,0x1E5,8,02AC040000000098
9.631664,B,0x2C1,8,0205060000D09201
9.632508,A,0x108,8,220A00020000000D
9.632528,B,0x37A,8,7BE0010000000000
9.632534,B,0x401,8,112A588259825682
9.632539,B,0x102,8,22B38804964EA109
9.632544,B,0x129,8,D12B1C200120FF3F
9.633508,A,0x129,8,D12B1C200120FF3F
9.634508,A,0x209,8,09C4FFFFFFFFFF3F
9.634528,B,0x243,8,0300000006400300
9.635496,A,0x051,3,1C6E0A
9.635517,B,0x3A2,8,0100300000D0AA00
9.635522,B,0x261,8,00102D00124DA06A
9.636508,A,0x261,8,00102D00124DA06A
9.636633,A,0x370,8,91FF080420152E72
9.636758,A,0x311,8,0D000000E69C971C
9.636779,B,0x553,8,000000000000A0F8
9.636784,B,0x545,8,02001100000080DD
9.637403,B,0x2F1,8,1090030000000000
9.638508,A,0x221,8,6054551554513117
9.638528,B,0x221,8,6054551554513117
9.638533,B,0x79F,1,46
9.638538,B,0x359,8,0D00000000000000
9.639403,B,0x122,8,0000129212000000
9.640508,A,0x3FE,8,144000080000005D
9.640633,A,0x108,8,210B000200FFFF0D
9.640750,A,0x488,4,401407E7
9.640771,B,0x118,8,FE6B320000480000
9.640776,B,0x266,8,0000012200008801
9.640781,B,0x132,6,988CE5FF0340
9.640786,B,0x257,8,70461F0002A00F01
9.640791,B,0x108,8,1A0100020001000D
9.640796,B,0x1D8,8,290000000000A0A2
9.641508,A,0x131,8,0000FC7FFF7FE510
9.641633,A,0x111,8,1D0096FFECFF7726
9.641759,A,0x101,8,16000000024075CF
9.641887,A,0x141,8,0300E1FF0F00E71B
9.641908,B,0x126,5,01B01D08FD
9.641913,B,0x1E5,8,02AC0400000020B8
9.641918,B,0x128,4,8000DB0A
9.641924,B,0x1D6,8,020804004A045B05
9.641929,B,0x268,5,0101FD00C3
9.642508,A,0x3F1,8,0900000000000000
9.642634,A,0x145,8,6348002FA4000200
9.642654,B,0x279,8,A6310D01A4056202
9.642659,B,0x383,8,97184F000A30A000
9.642665,B,0x129,8,1C2C1C200020FF3F
9.642669,B,0x2B6,3,003000
9.643508,A,0x052,8,91FF080320142E70
9.643633,A,0x129,8,1C2C1C200020FF3F
9.643750,A,0x249,4,3A0C0000
9.643771,B,0x229,3,4C0800
9.643776,B,0x395,8,010F134C0000067B
9.643781,B,0x249,4,3A0C0000
9.643786,B,0x2E1,8,1021040012002008
9.643792,B,0x397,8,000000D81D000008
9.644508,A,0x2E1,8,1021040012002008
9.644633,A,0x102,8,22B38804964EA109
9.644654,B,0x263,8,030000000000004D
9.644659,B,0x2B3,8,8565750091808A8A
9.644664,B,0x3AE,8,144000080000005D
9.644669,B,0x3F1,8,0900000000000000
9.645508,A,0x2B9,8,140050A778BA776F
9.645622,A,0x051,3,506F0A
9.645741,A,0x39D,5,1A51012800
9.645761,B,0x54F,8,1000000000000000
9.645766,B,0x2D2,8,562A1B50C409D514
9.645771,B,0x252,8,BA24E44B00FC0F00
9.645777,B,0x212,8,5904000081FF7731
9.646508,A,0x370,8,91FF080320152F72
9.646528,B,0x292,8,BE67DFFCF0010000
9.646533,B,0x2F2,2,1201
9.646538,B,0x272,8,0980630000000000
9.646543,B,0x201,8,02D000402600B839
9.647494,A,0x240,2,B977
9.647515,B,0x382,5,4B1E2A0000
9.647520,B,0x39D,5,1A51012800
9.648403,B,0x423,7,00000000080000
9.648408,B,0x3F5,8,0000140884040000
9.649508,A,0x257,8,70461F0002A00F01
9.649633,A,0x258,8,03000000000480E1
9.649758,A,0x3F5,8,0000140884040000
9.649872,A,0x031,3,795F02
9.650508,A,0x052,8,91FF080320142F71
9.650528,B,0x132,6,968CE4FF0340
9.650533,B,0x372,8,063A131B4EA30F08
9.650539,B,0x118,8,FF6C320000480000
9.651508,A,0x108,8,250C00020001000D
9.651633,A,0x118,8,FF6C320000480000
9.651654,B,0x401,8,122A58825A825182
9.651659,B,0x1D8,8,290000000000C0C2
9.651664,B,0x7D5,8,2B00000000000000
9.651669,B,0x261,8,31187B001A4BBA11
9.652508,A,0x346,8,4008000000000000
9.652629,A,0x1C6,6,000000000000
9.652754,A,0x558,8,882E7692EE93263F
9.652774,B,0x266,8,0000012200008801
9.652780,B,0x2C1,8,0B1FFF0000000000
9.652785,B,0x1E5,8,02AC0400000040D8
9.652790,B,0x129,8,0E2D1C200020FF3F
9.652795,B,0x39A,8,19FFFDFDFD01000A
9.653508,A,0x405,8,10000000004C5257
9.653620,A,0x228,2,002A
9.653732,A,0x418,2,0000
9.653753,B,0x3C9,8,021C21B456000000
9.653758,B,0x52F,8,00065484A383BD00
9.653763,B,0x282,8,447CF10500141324
9.653768,B,0x348,8,2A000000F0160011
9.654508,A,0x261,8,31187B001A4BBA11
9.654633,A,0x129,8,0E2D1C200020FF3F
9.654653,B,0x3A1,8,E985308F3D00507A
9.654659,B,0x243,8,045C21FAFD7F575D
9.654664,B,0x2C3,8,0000004B010000CB
9.654669,B,0x3C2,8,0055555500005945
9.655508,A,0x3C2,8,0055555500005945
9.655622,A,0x051,3,F3600A
9.655748,A,0x3C2,8,0055555500005A45
9.655768,B,0x40A,8,0100010000005060
9.655773,B,0x3C2,8,0055555500005A45
9.655778,B,0x528,4,6A33C854
9.655783,B,0x3ED,1,00
9.655788,B,0x677,8,018C3C230F010000
9.655794,B,0x7D5,8,2C00000000000000
9.656508,A,0x677,8,018C3C230F010000
9.656633,A,0x370,8,91FF080420152064
9.656654,B,0x7D5,8,3200000000000000
9.656659,B,0x7D7,8,3201000000000000
9.656665,B,0x7F1,7,01000000000000
9.656670,B,0x666,4,0000A000
9.657403,B,0x55A,8,0100000000000000
9.657408,B,0x405,8,10000000004C5257
9.657413,B,0x113,3,010300
9.658402,B,0x7F4,1,01
9.658408,B,0x7FF,8,0720004520000230
9.658413,B,0x318,8,1A06240A121C41D8
9.658418,B,0x458,7,020B4000000000
9.659403,B,0x219,7,05007C7A787A00
9.659408,B,0x2D1,2,FF01
9.660500,A,0x488,4,401408E8
9.660625,A,0x2E1,8,396D3FB21F291800
9.660750,A,0x108,8,250D00020000000D
9.660771,B,0x2E1,8,396D3FB21F291800
9.660776,B,0x118,8,006D320000480000
9.660781,B,0x132,6,928CE3FF0140
9.660786,B,0x1F8,4,00000000
9.660791,B,0x20E,2,1202
9.660796,B,0x266,8,0000012200008801
9.660801,B,0x1D8,8,290000000000E0E2
9.661508,A,0x131,8,110002000240058C
9.661634,A,0x101,8,0F000000014085D7
9.661654,B,0x257,8,71471F0002A00F01
9.661660,B,0x719,8,0D00000000000000
9.661665,B,0x1E5,8,02AC0400000060F8
9.661670,B,0x79F,1,46
9.662508,A,0x141,8,0000B8FF12000712
9.662633,A,0x175,8,0000000000009006
9.662758,A,0x145,8,6449002FA4000200
9.662779,B,0x129,8,B82E1C20FF1FFF3F
9.663508,A,0x185,8,000000000000941A
9.663633,A,0x129,8,B82E1C20FF1FFF3F
9.663745,A,0x240,2,BA78
9.663765,B,0x381,8,80C3E592B95CB210
9.664496,A,0x219,3,0D79A1
9.664517,B,0x263,8,04000000C0240000
9.664522,B,0x45A,8,0108F87F02000003
9.664527,B,0x22A,4,00008916
9.665508,A,0x383,8,60FCFF02000050CA
9.665622,A,0x051,3,BF610A
9.665642,B,0x234,8,3530035E7905C09F
9.665647,B,0x797,4,451DA09D
9.666508,A,0x370,8,91FF080420152165
9.666528,B,0x2F9,8,D0FB072800000000
9.667508,A,0x257,8,71471F0002A00F01
9.667528,B,0x289,8,B008040299003D0F
9.667533,B,0x261,8,7230FF078058C371
9.668508,A,0x261,8,7230FF078058C371
9.668528,B,0x4E2,8,205A01000000390E
9.668533,B,0x3A2,8,2227008021000000
9.669403,B,0x545,8,700240C0B21F9B28
9.670508,A,0x389,8,3300006000806F0E
9.670622,A,0x031,3,965102
